day,date,service_type,line,min_delay
Wednesday,2023-01-18T21:23:00Z,Regular,510,70
Wednesday,2023-01-18T21:35:00Z,Regular,506,26
Wednesday,2023-01-18T21:39:00Z,Regular,504,5
Wednesday,2023-01-18T22:00:00Z,Regular,504,5
Wednesday,2023-01-18T22:13:00Z,Regular,512,15
Wednesday,2023-01-18T23:20:00Z,Regular,505,63
Wednesday,2023-01-19T00:45:00Z,Regular,501,4
Wednesday,2023-01-19T02:14:00Z,Regular,504,8
Wednesday,2023-01-19T02:26:00Z,Regular,501,10
Wednesday,2023-01-19T03:42:00Z,Regular,504,10
Wednesday,2023-01-18T05:40:00Z,Regular,511,10
Wednesday,2023-01-18T05:58:00Z,Regular,510,9
Wednesday,2023-01-18T06:30:00Z,Regular,504,10
Thursday,2023-01-19T07:03:00Z,Regular,504,4
Thursday,2023-01-19T07:07:00Z,Night,304,10
Thursday,2023-01-19T08:37:00Z,Night,304,15
Thursday,2023-01-19T09:00:00Z,Night,306,9
Thursday,2023-01-19T12:27:00Z,Regular,509,7
Thursday,2023-01-19T14:59:00Z,Regular,505,9
Thursday,2023-01-19T15:15:00Z,Regular,504,15
Thursday,2023-01-19T16:07:00Z,Regular,501,10
Thursday,2023-01-19T16:08:00Z,Regular,505,9
Thursday,2023-01-19T16:18:00Z,Regular,501,10
Thursday,2023-01-19T19:56:00Z,Regular,501,44
Thursday,2023-01-19T21:15:00Z,Regular,501,8
Thursday,2023-01-19T21:43:00Z,Regular,501,6
Thursday,2023-01-19T21:47:00Z,Regular,501,8
Thursday,2023-01-19T21:52:00Z,Regular,505,8
Thursday,2023-01-19T22:00:00Z,Regular,512,6
Thursday,2023-01-19T22:41:00Z,Regular,506,23
Thursday,2023-01-19T23:22:00Z,Regular,511,7
Thursday,2023-01-20T00:10:00Z,Regular,501,6
Thursday,2023-01-20T02:15:00Z,Regular,504,13
Thursday,2023-01-20T02:19:00Z,Regular,504,8
Thursday,2023-01-20T03:27:00Z,Regular,504,10
Thursday,2023-01-20T04:11:00Z,Regular,504,70
Thursday,2023-01-20T04:17:00Z,Regular,504,10
Thursday,2023-01-20T04:27:00Z,Regular,505,8
Thursday,2023-01-20T04:47:00Z,Regular,505,27
Thursday,2023-01-19T05:33:00Z,Regular,510,9
Thursday,2023-01-19T06:00:00Z,Regular,501,10
Friday,2023-01-20T07:04:00Z,Night,301,20
Friday,2023-01-20T11:15:00Z,Regular,511,39
Friday,2023-01-20T11:18:00Z,Regular,509,9
Friday,2023-01-20T13:29:00Z,Regular,511,68
Friday,2023-01-20T13:30:00Z,Regular,509,53
Friday,2023-01-20T14:30:00Z,Regular,510,26
Friday,2023-01-20T16:29:00Z,Regular,501,8
Friday,2023-01-20T17:32:00Z,Regular,501,6
Friday,2023-01-20T17:41:00Z,Regular,501,8
Friday,2023-01-20T18:29:00Z,Regular,509,24
Friday,2023-01-20T19:26:00Z,Regular,504,76
Friday,2023-01-20T19:48:00Z,Regular,506,9
Friday,2023-01-20T22:00:00Z,Regular,501,6
Friday,2023-01-20T22:00:00Z,Regular,510,9
Friday,2023-01-20T22:46:00Z,Regular,512,27
Friday,2023-01-20T22:52:00Z,Regular,512,14
Friday,2023-01-20T22:53:00Z,Regular,504,5
Friday,2023-01-20T23:21:00Z,Regular,512,17
Friday,2023-01-21T00:15:00Z,Regular,504,4
Friday,2023-01-21T00:46:00Z,Regular,509,18
Friday,2023-01-21T01:28:00Z,Regular,501,30
Friday,2023-01-21T01:29:00Z,Regular,504,13
Friday,2023-01-21T01:37:00Z,Regular,505,8
Friday,2023-01-21T01:43:00Z,Regular,504,8
Friday,2023-01-21T01:47:00Z,Regular,512,13
Friday,2023-01-21T01:58:00Z,Regular,505,8
Friday,2023-01-21T02:05:00Z,Regular,501,8
Friday,2023-01-21T02:19:00Z,Regular,504,13
Friday,2023-01-21T02:43:00Z,Regular,504,8
Friday,2023-01-21T02:55:00Z,Regular,505,8
Friday,2023-01-21T03:10:00Z,Regular,505,14
Friday,2023-01-21T04:16:00Z,Regular,510,17
Friday,2023-01-21T04:43:00Z,Regular,504,10
Friday,2023-01-21T04:50:00Z,Regular,509,12
Friday,2023-01-20T05:41:00Z,Regular,504,10
Friday,2023-01-20T05:55:00Z,Regular,504,10
Friday,2023-01-20T06:34:00Z,Regular,504,10
Saturday,2023-01-21T07:24:00Z,Night,304,10
Saturday,2023-01-21T07:37:00Z,Regular,504,14
Saturday,2023-01-21T08:09:00Z,Night,306,30
Saturday,2023-01-21T08:48:00Z,Night,306,86
Saturday,2023-01-21T12:51:00Z,Regular,501,20
Saturday,2023-01-21T12:56:00Z,Regular,504,10
Saturday,2023-01-21T13:31:00Z,Regular,501,10
Saturday,2023-01-21T13:57:00Z,Regular,504,10
Saturday,2023-01-21T14:04:00Z,Regular,511,8
Saturday,2023-01-21T15:06:00Z,Regular,504,9
Saturday,2023-01-21T16:43:00Z,Regular,501,6
Saturday,2023-01-21T17:02:00Z,Regular,505,10
Saturday,2023-01-21T18:23:00Z,Regular,501,6
Saturday,2023-01-21T18:56:00Z,Regular,511,66
Saturday,2023-01-21T19:25:00Z,Regular,504,10
Saturday,2023-01-21T19:48:00Z,Regular,504,145
Saturday,2023-01-21T19:48:00Z,Regular,504,145
Saturday,2023-01-21T19:50:00Z,Regular,501,6
Saturday,2023-01-21T20:39:00Z,Regular,504,145
Saturday,2023-01-21T20:50:00Z,Regular,501,20
Saturday,2023-01-21T21:11:00Z,Regular,505,8
Saturday,2023-01-21T21:28:00Z,Regular,504,10
Saturday,2023-01-21T23:52:00Z,Regular,509,9
Saturday,2023-01-22T01:20:00Z,Regular,512,9
Saturday,2023-01-22T01:37:00Z,Regular,505,30
Saturday,2023-01-22T02:01:00Z,Regular,505,38
Saturday,2023-01-22T02:25:00Z,Regular,509,11
Saturday,2023-01-22T02:26:00Z,Regular,510,9
Saturday,2023-01-22T03:04:00Z,Regular,504,10
Saturday,2023-01-22T04:48:00Z,Regular,505,78
Saturday,2023-01-21T05:04:00Z,Regular,511,10
Saturday,2023-01-21T05:26:00Z,Night,306,39
Saturday,2023-01-21T05:36:00Z,Regular,511,10
Saturday,2023-01-21T06:21:00Z,Regular,512,10
Sunday,2023-01-22T08:11:00Z,Regular,504,15
Sunday,2023-01-22T12:10:00Z,Regular,504,10
Sunday,2023-01-22T13:08:00Z,Regular,504,12
Sunday,2023-01-22T13:25:00Z,Regular,511,10
Sunday,2023-01-22T13:37:00Z,Regular,504,1
Sunday,2023-01-22T13:41:00Z,Regular,512,5
Sunday,2023-01-22T13:43:00Z,Regular,504,10
Sunday,2023-01-22T13:47:00Z,Regular,505,10
Sunday,2023-01-22T13:55:00Z,Regular,501,10
Sunday,2023-01-22T13:57:00Z,Regular,506,10
Sunday,2023-01-22T14:17:00Z,Regular,505,7
Sunday,2023-01-22T14:33:00Z,Regular,505,10
Sunday,2023-01-22T17:56:00Z,Regular,506,9
Sunday,2023-01-22T18:02:00Z,Regular,501,20
Sunday,2023-01-22T18:07:00Z,Regular,506,7
Sunday,2023-01-22T18:42:00Z,Regular,505,10
Sunday,2023-01-22T18:51:00Z,Regular,504,7
Sunday,2023-01-22T19:16:00Z,Regular,505,52
Sunday,2023-01-22T19:31:00Z,Regular,505,8
Sunday,2023-01-22T20:43:00Z,Regular,505,9
Sunday,2023-01-22T21:08:00Z,Regular,501,8
Sunday,2023-01-22T21:10:00Z,Regular,510,9
Sunday,2023-01-22T21:13:00Z,Regular,501,9
Sunday,2023-01-22T21:56:00Z,Regular,501,7
Sunday,2023-01-22T23:25:00Z,Regular,509,9
Sunday,2023-01-22T23:34:00Z,Regular,505,9
Sunday,2023-01-22T23:55:00Z,Regular,512,9
Sunday,2023-01-22T23:58:00Z,Regular,509,9
Sunday,2023-01-22T23:58:00Z,Regular,509,9
Sunday,2023-01-23T00:20:00Z,Regular,510,9
Sunday,2023-01-23T00:28:00Z,Regular,512,9
Sunday,2023-01-23T00:43:00Z,Regular,511,7
Sunday,2023-01-23T00:44:00Z,Regular,501,10
Sunday,2023-01-23T01:29:00Z,Regular,506,26
Sunday,2023-01-23T01:38:00Z,Regular,512,11
Sunday,2023-01-23T01:48:00Z,Regular,504,5
Sunday,2023-01-23T03:19:00Z,Regular,511,9
Monday,2023-01-23T07:57:00Z,Regular,510,120
Monday,2023-01-23T08:35:00Z,Regular,504,30
Monday,2023-01-23T09:55:00Z,Regular,501,20
Monday,2023-01-23T10:03:00Z,Regular,511,25
Monday,2023-01-23T10:13:00Z,Regular,510,9
Monday,2023-01-23T10:14:00Z,Regular,509,8
Monday,2023-01-23T10:16:00Z,Regular,501,4
Monday,2023-01-23T12:24:00Z,Regular,501,20
Monday,2023-01-23T12:45:00Z,Regular,505,9
Monday,2023-01-23T14:09:00Z,Regular,511,9
Monday,2023-01-23T15:04:00Z,Regular,504,4
Monday,2023-01-23T15:24:00Z,Regular,501,6
Monday,2023-01-23T16:21:00Z,Regular,509,10
Monday,2023-01-23T17:40:00Z,Regular,503,10
Monday,2023-01-23T17:53:00Z,Regular,506,9
Monday,2023-01-23T17:56:00Z,Regular,506,9
Monday,2023-01-23T18:01:00Z,Regular,511,9
Monday,2023-01-23T19:46:00Z,Regular,506,9
Monday,2023-01-23T19:47:00Z,Regular,506,9
Monday,2023-01-23T19:59:00Z,Regular,501,8
Monday,2023-01-23T20:33:00Z,Regular,512,16
Monday,2023-01-23T21:18:00Z,Regular,512,12
Monday,2023-01-23T22:09:00Z,Regular,505,8
Monday,2023-01-23T22:40:00Z,Regular,510,5
Monday,2023-01-23T23:00:00Z,Regular,512,13
Monday,2023-01-23T23:35:00Z,Regular,501,8
Monday,2023-01-24T00:01:00Z,Regular,512,16
Monday,2023-01-24T00:24:00Z,Regular,512,10
Monday,2023-01-24T00:35:00Z,Regular,501,8
Monday,2023-01-24T02:01:00Z,Regular,501,8
Monday,2023-01-24T02:31:00Z,Regular,506,13
Monday,2023-01-23T05:05:00Z,Regular,510,9
Monday,2023-01-23T05:35:00Z,Regular,504,5
Monday,2023-01-23T06:02:00Z,Regular,510,5
Tuesday,2023-01-24T07:52:00Z,Night,301,20
Tuesday,2023-01-24T10:33:00Z,Regular,504,45
Tuesday,2023-01-24T10:43:00Z,Regular,510,1
Tuesday,2023-01-24T11:42:00Z,Regular,501,25
Tuesday,2023-01-24T11:57:00Z,Regular,501,6
Tuesday,2023-01-24T12:41:00Z,Regular,501,6
Tuesday,2023-01-24T14:47:00Z,Regular,505,70
Tuesday,2023-01-24T18:59:00Z,Regular,510,148
Tuesday,2023-01-24T19:16:00Z,Regular,504,10
Tuesday,2023-01-24T19:31:00Z,Regular,504,10
Tuesday,2023-01-24T20:11:00Z,Regular,501,22
Tuesday,2023-01-24T20:40:00Z,Regular,505,8
Tuesday,2023-01-24T21:16:00Z,Regular,506,6
Tuesday,2023-01-24T21:40:00Z,Regular,501,27
Tuesday,2023-01-25T00:14:00Z,Regular,510,5
Tuesday,2023-01-25T00:39:00Z,Regular,504,42
Tuesday,2023-01-25T01:27:00Z,Regular,506,11
Tuesday,2023-01-25T02:08:00Z,Regular,505,8
Tuesday,2023-01-25T02:36:00Z,Regular,506,10
Tuesday,2023-01-25T03:10:00Z,Regular,512,41
Tuesday,2023-01-25T03:53:00Z,Regular,501,33
Tuesday,2023-01-25T04:08:00Z,Regular,501,23
Tuesday,2023-01-24T05:07:00Z,Regular,510,19
Tuesday,2023-01-24T05:16:00Z,Regular,509,12
Wednesday,2023-01-25T08:35:00Z,Night,306,30
Wednesday,2023-01-25T09:39:00Z,Regular,510,9
Wednesday,2023-01-25T09:40:00Z,Regular,512,5
Wednesday,2023-01-25T09:55:00Z,Regular,510,10
Wednesday,2023-01-25T10:37:00Z,Regular,510,9
Wednesday,2023-01-25T10:47:00Z,Regular,510,9
Wednesday,2023-01-25T10:47:00Z,Regular,510,9
Wednesday,2023-01-25T10:58:00Z,Regular,510,9
Wednesday,2023-01-25T11:07:00Z,Regular,505,9
Wednesday,2023-01-25T11:15:00Z,Regular,505,9
Wednesday,2023-01-25T11:18:00Z,Regular,506,9
Wednesday,2023-01-25T12:11:00Z,Regular,510,4
Wednesday,2023-01-25T12:24:00Z,Regular,510,4
Wednesday,2023-01-25T12:41:00Z,Regular,510,4
Wednesday,2023-01-25T12:45:00Z,Regular,510,6
Wednesday,2023-01-25T12:58:00Z,Regular,510,10
Wednesday,2023-01-25T13:20:00Z,Regular,510,16
Wednesday,2023-01-25T13:30:00Z,Regular,506,9
Wednesday,2023-01-25T14:43:00Z,Regular,505,9
Wednesday,2023-01-25T15:10:00Z,Regular,510,10
Wednesday,2023-01-25T17:05:00Z,Regular,510,59
Wednesday,2023-01-25T17:16:00Z,Regular,501,10
Wednesday,2023-01-25T17:58:00Z,Regular,506,9
Wednesday,2023-01-25T18:37:00Z,Regular,501,6
Wednesday,2023-01-25T19:39:00Z,Regular,503,10
Wednesday,2023-01-25T19:41:00Z,Regular,504,5
Wednesday,2023-01-25T20:03:00Z,Regular,504,9
Wednesday,2023-01-25T20:08:00Z,Regular,501,6
Wednesday,2023-01-25T20:17:00Z,Regular,504,5
Wednesday,2023-01-25T20:39:00Z,Regular,512,51
Wednesday,2023-01-25T21:12:00Z,Regular,504,34
Wednesday,2023-01-25T21:28:00Z,Regular,506,9
Wednesday,2023-01-25T21:34:00Z,Regular,501,6
Wednesday,2023-01-25T21:38:00Z,Regular,505,8
Wednesday,2023-01-25T22:05:00Z,Regular,501,6
Wednesday,2023-01-25T22:28:00Z,Regular,501,6
Wednesday,2023-01-25T22:42:00Z,Regular,504,60
Wednesday,2023-01-25T22:56:00Z,Regular,511,7
Wednesday,2023-01-26T00:20:00Z,Regular,504,5
Wednesday,2023-01-26T01:31:00Z,Regular,511,7
Wednesday,2023-01-26T03:31:00Z,Regular,504,34
Wednesday,2023-01-26T04:31:00Z,Regular,504,26
Wednesday,2023-01-25T05:38:00Z,Regular,510,8
Thursday,2023-01-26T07:49:00Z,Regular,510,25
Thursday,2023-01-26T08:04:00Z,Night,306,60
Thursday,2023-01-26T09:40:00Z,Regular,511,45
Thursday,2023-01-26T09:43:00Z,Regular,510,44
Thursday,2023-01-26T10:02:00Z,Regular,501,32
Thursday,2023-01-26T10:04:00Z,Regular,504,52
Thursday,2023-01-26T10:30:00Z,Regular,511,16
Thursday,2023-01-26T10:43:00Z,Regular,511,8
Thursday,2023-01-26T10:49:00Z,Regular,501,17
Thursday,2023-01-26T11:20:00Z,Regular,503,10
Thursday,2023-01-26T11:25:00Z,Regular,509,9
Thursday,2023-01-26T11:25:00Z,Regular,505,15
Thursday,2023-01-26T11:27:00Z,Regular,509,15
Thursday,2023-01-26T11:29:00Z,Regular,511,8
Thursday,2023-01-26T11:32:00Z,Regular,505,6
Thursday,2023-01-26T11:32:00Z,Regular,503,21
Thursday,2023-01-26T11:33:00Z,Regular,510,9
Thursday,2023-01-26T11:46:00Z,Regular,510,30
Thursday,2023-01-26T12:30:00Z,Regular,510,40
Thursday,2023-01-26T12:35:00Z,Regular,510,10
Thursday,2023-01-26T12:36:00Z,Regular,501,32
Thursday,2023-01-26T13:19:00Z,Regular,510,15
Thursday,2023-01-26T13:32:00Z,Regular,512,5
Thursday,2023-01-26T16:04:00Z,Regular,504,6
Thursday,2023-01-26T16:14:00Z,Regular,511,9
Thursday,2023-01-26T16:26:00Z,Regular,506,9
Thursday,2023-01-26T16:50:00Z,Regular,504,6
Thursday,2023-01-26T18:06:00Z,Regular,505,9
Thursday,2023-01-26T19:15:00Z,Regular,501,6
Thursday,2023-01-26T20:05:00Z,Regular,501,6
Thursday,2023-01-26T21:27:00Z,Regular,512,10
Thursday,2023-01-26T21:39:00Z,Regular,501,6
Thursday,2023-01-26T21:55:00Z,Regular,506,9
Thursday,2023-01-26T22:04:00Z,Regular,501,7
Thursday,2023-01-26T23:11:00Z,Regular,505,30
Thursday,2023-01-27T00:22:00Z,Regular,504,5
Thursday,2023-01-27T01:51:00Z,Regular,501,16
Thursday,2023-01-27T04:55:00Z,Regular,509,10
Thursday,2023-01-26T05:48:00Z,Regular,504,10
Thursday,2023-01-26T06:30:00Z,Night,306,20
Thursday,2023-01-26T06:35:00Z,Regular,510,9
Thursday,2023-01-26T06:40:00Z,Night,301,8
Friday,2023-01-27T07:18:00Z,Regular,512,10
Friday,2023-01-27T07:30:00Z,Night,304,30
Friday,2023-01-27T07:41:00Z,Night,301,10
Friday,2023-01-27T08:56:00Z,Regular,501,30
Friday,2023-01-27T10:23:00Z,Regular,510,9
Friday,2023-01-27T10:43:00Z,Regular,510,11
Friday,2023-01-27T11:38:00Z,Regular,501,6
Friday,2023-01-27T12:22:00Z,Regular,512,8
Friday,2023-01-27T12:41:00Z,Regular,504,4
Friday,2023-01-27T13:15:00Z,Regular,510,13
Friday,2023-01-27T16:11:00Z,Regular,510,5
Friday,2023-01-27T16:58:00Z,Regular,505,8
Friday,2023-01-27T18:11:00Z,Regular,505,17
Friday,2023-01-27T18:41:00Z,Regular,504,45
Friday,2023-01-27T20:12:00Z,Regular,503,8
Friday,2023-01-27T20:31:00Z,Regular,512,41
Friday,2023-01-27T20:45:00Z,Regular,504,8
Friday,2023-01-27T21:14:00Z,Regular,504,5
Friday,2023-01-27T21:17:00Z,Regular,503,8
Friday,2023-01-27T22:00:00Z,Regular,501,8
Friday,2023-01-27T23:40:00Z,Regular,503,8
Friday,2023-01-27T23:51:00Z,Regular,504,5
Friday,2023-01-27T23:53:00Z,Regular,506,13
Friday,2023-01-28T00:30:00Z,Regular,504,40
Friday,2023-01-28T00:40:00Z,Regular,512,40
Friday,2023-01-28T00:45:00Z,Regular,510,5
Friday,2023-01-28T00:58:00Z,Regular,501,8
Friday,2023-01-28T01:00:00Z,Regular,504,16
Friday,2023-01-28T01:11:00Z,Regular,504,5
Friday,2023-01-28T01:31:00Z,Regular,501,8
Friday,2023-01-28T01:46:00Z,Regular,504,5
Friday,2023-01-28T02:15:00Z,Regular,505,9
Friday,2023-01-28T03:03:00Z,Regular,504,50
Friday,2023-01-28T03:20:00Z,Regular,505,30
Friday,2023-01-28T04:48:00Z,Regular,509,14
Friday,2023-01-27T05:24:00Z,Regular,510,10
Friday,2023-01-27T06:15:00Z,Regular,510,6
Friday,2023-01-27T06:35:00Z,Regular,510,12
Saturday,2023-01-28T07:33:00Z,Night,306,15
Saturday,2023-01-28T08:38:00Z,Night,306,20
Saturday,2023-01-28T12:54:00Z,Regular,504,4
Saturday,2023-01-28T13:01:00Z,Regular,501,4
Saturday,2023-01-28T13:58:00Z,Regular,510,8
Saturday,2023-01-28T13:58:00Z,Regular,510,8
Saturday,2023-01-28T14:25:00Z,Regular,510,14
Saturday,2023-01-28T16:49:00Z,Regular,504,4
Saturday,2023-01-28T17:00:00Z,Regular,501,8
Saturday,2023-01-28T17:08:00Z,Regular,501,6
Saturday,2023-01-28T17:30:00Z,Regular,505,19
Saturday,2023-01-28T18:24:00Z,Regular,505,13
Saturday,2023-01-28T19:06:00Z,Regular,501,8
Saturday,2023-01-28T21:12:00Z,Regular,505,8
Saturday,2023-01-28T21:12:00Z,Regular,505,8
Saturday,2023-01-28T22:08:00Z,Regular,506,8
Saturday,2023-01-28T23:04:00Z,Regular,505,9
Saturday,2023-01-29T00:00:00Z,Regular,511,10
Saturday,2023-01-29T01:05:00Z,Regular,501,8
Saturday,2023-01-29T03:12:00Z,Regular,505,9
Saturday,2023-01-29T04:20:00Z,Regular,509,11
Saturday,2023-01-28T05:26:00Z,Regular,510,7
Saturday,2023-01-28T05:50:00Z,Regular,510,10
Saturday,2023-01-28T06:18:00Z,Regular,504,10
Saturday,2023-01-28T06:52:00Z,Regular,510,13
Sunday,2023-01-29T07:04:00Z,Regular,510,16
Sunday,2023-01-29T07:11:00Z,Regular,504,10
Sunday,2023-01-29T07:24:00Z,Regular,501,20
Sunday,2023-01-29T10:21:00Z,Regular,501,10
Sunday,2023-01-29T10:27:00Z,Regular,505,10
Sunday,2023-01-29T10:28:00Z,Regular,509,10
Sunday,2023-01-29T10:33:00Z,Regular,501,10
Sunday,2023-01-29T10:54:00Z,Regular,509,10
Sunday,2023-01-29T14:07:00Z,Regular,510,10
Sunday,2023-01-29T14:34:00Z,Regular,512,8
Sunday,2023-01-29T15:15:00Z,Regular,501,10
Sunday,2023-01-29T17:29:00Z,Regular,506,9
Sunday,2023-01-29T20:01:00Z,Regular,504,5
Sunday,2023-01-29T20:25:00Z,Regular,510,10
Sunday,2023-01-29T20:53:00Z,Regular,511,20
Sunday,2023-01-29T21:56:00Z,Regular,510,9
Sunday,2023-01-29T23:37:00Z,Regular,506,10
Sunday,2023-01-30T00:48:00Z,Regular,511,10
Sunday,2023-01-30T00:52:00Z,Regular,511,18
Sunday,2023-01-30T01:04:00Z,Regular,501,8
Sunday,2023-01-30T02:00:00Z,Regular,512,8
Sunday,2023-01-30T02:30:00Z,Regular,509,13
Sunday,2023-01-30T02:51:00Z,Regular,510,13
Sunday,2023-01-30T03:16:00Z,Regular,501,10
Sunday,2023-01-29T06:28:00Z,Regular,501,138
Monday,2023-01-30T07:47:00Z,Night,306,14
Monday,2023-01-30T10:03:00Z,Regular,510,9
Monday,2023-01-30T10:12:00Z,Regular,510,9
Monday,2023-01-30T10:21:00Z,Regular,510,9
Monday,2023-01-30T10:30:00Z,Regular,510,9
Monday,2023-01-30T10:39:00Z,Regular,510,9
Monday,2023-01-30T11:01:00Z,Regular,501,6
Monday,2023-01-30T12:04:00Z,Regular,509,5
Monday,2023-01-30T12:06:00Z,Regular,510,8
Monday,2023-01-30T12:24:00Z,Regular,510,8
Monday,2023-01-30T12:46:00Z,Regular,510,8
Monday,2023-01-30T12:50:00Z,Regular,510,8
Monday,2023-01-30T13:00:00Z,Regular,510,8
Monday,2023-01-30T14:48:00Z,Regular,505,20
Monday,2023-01-30T15:30:00Z,Regular,512,41
Monday,2023-01-30T16:46:00Z,Regular,504,29
Monday,2023-01-30T17:33:00Z,Regular,501,6
Monday,2023-01-30T17:46:00Z,Regular,504,6
Monday,2023-01-30T17:54:00Z,Regular,501,17
Monday,2023-01-30T18:25:00Z,Regular,503,10
Monday,2023-01-30T18:35:00Z,Regular,505,4
Monday,2023-01-30T19:20:00Z,Regular,510,10
Monday,2023-01-30T19:28:00Z,Regular,506,9
Monday,2023-01-30T19:31:00Z,Regular,501,6
Monday,2023-01-30T19:54:00Z,Regular,510,9
Monday,2023-01-30T21:42:00Z,Regular,510,20
Monday,2023-01-30T22:01:00Z,Regular,501,6
Monday,2023-01-30T22:22:00Z,Regular,512,16
Monday,2023-01-30T23:15:00Z,Regular,501,7
Monday,2023-01-30T23:16:00Z,Regular,511,21
Monday,2023-01-31T00:45:00Z,Regular,506,10
Monday,2023-01-31T00:50:00Z,Regular,504,5
Monday,2023-01-31T00:58:00Z,Regular,506,2
Monday,2023-01-31T02:35:00Z,Regular,504,100
Monday,2023-01-31T02:43:00Z,Regular,505,18
Monday,2023-01-31T03:02:00Z,Regular,505,9
Monday,2023-01-31T03:15:00Z,Regular,511,23
Monday,2023-01-31T03:22:00Z,Regular,504,10
Monday,2023-01-31T04:11:00Z,Regular,501,15
Monday,2023-01-31T04:23:00Z,Regular,506,17
Monday,2023-01-31T04:51:00Z,Regular,501,10
Monday,2023-01-30T05:07:00Z,Regular,506,10
Monday,2023-01-30T05:13:00Z,Regular,510,9
Tuesday,2023-01-31T08:17:00Z,Night,310,30
Tuesday,2023-01-31T08:39:00Z,Night,306,9
Tuesday,2023-01-31T09:17:00Z,Regular,501,12
Tuesday,2023-01-31T10:36:00Z,Regular,510,9
Tuesday,2023-01-31T10:42:00Z,Regular,510,9
Tuesday,2023-01-31T10:58:00Z,Regular,510,9
Tuesday,2023-01-31T11:00:00Z,Regular,501,4
Tuesday,2023-01-31T11:31:00Z,Regular,505,9
Tuesday,2023-01-31T12:04:00Z,Regular,510,6
Tuesday,2023-01-31T12:33:00Z,Regular,510,6
Tuesday,2023-01-31T12:41:00Z,Regular,510,6
Tuesday,2023-01-31T12:51:00Z,Regular,510,6
Tuesday,2023-01-31T12:55:00Z,Regular,510,6
Tuesday,2023-01-31T13:09:00Z,Regular,509,18
Tuesday,2023-01-31T13:14:00Z,Regular,510,26
Tuesday,2023-01-31T13:16:00Z,Regular,510,6
Tuesday,2023-01-31T13:21:00Z,Regular,501,6
Tuesday,2023-01-31T13:26:00Z,Regular,506,9
Tuesday,2023-01-31T13:31:00Z,Regular,506,9
Tuesday,2023-01-31T15:48:00Z,Regular,504,5
Tuesday,2023-01-31T15:53:00Z,Regular,505,8
Tuesday,2023-01-31T15:55:00Z,Regular,505,9
Tuesday,2023-01-31T16:11:00Z,Regular,506,9
Tuesday,2023-01-31T16:18:00Z,Regular,506,9
Tuesday,2023-01-31T16:44:00Z,Regular,509,9
Tuesday,2023-01-31T17:15:00Z,Regular,505,10
Tuesday,2023-01-31T18:27:00Z,Regular,504,18
Tuesday,2023-01-31T18:39:00Z,Regular,505,8
Tuesday,2023-01-31T19:13:00Z,Regular,501,6
Tuesday,2023-01-31T19:47:00Z,Regular,506,9
Tuesday,2023-01-31T21:13:00Z,Regular,501,6
Tuesday,2023-01-31T21:15:00Z,Regular,512,10
Tuesday,2023-01-31T21:36:00Z,Regular,501,3
Tuesday,2023-01-31T22:08:00Z,Regular,505,20
Tuesday,2023-01-31T23:00:00Z,Regular,512,5
Tuesday,2023-02-01T00:06:00Z,Regular,501,18
Tuesday,2023-02-01T00:09:00Z,Regular,501,6
Tuesday,2023-02-01T00:10:00Z,Regular,512,5
Tuesday,2023-02-01T01:21:00Z,Regular,504,10
Tuesday,2023-02-01T02:06:00Z,Regular,501,10
Tuesday,2023-02-01T02:25:00Z,Regular,501,10
Tuesday,2023-02-01T03:31:00Z,Regular,505,10
Tuesday,2023-02-01T04:32:00Z,Regular,511,5
Tuesday,2023-01-31T05:41:00Z,Regular,505,35
Tuesday,2023-01-31T06:01:00Z,Regular,506,25
Wednesday,2023-02-01T07:01:00Z,Regular,510,57
Wednesday,2023-02-01T08:13:00Z,Night,301,30
Wednesday,2023-02-01T08:49:00Z,Regular,510,13
Wednesday,2023-02-01T10:10:00Z,Night,301,30
Wednesday,2023-02-01T10:44:00Z,Regular,510,9
Wednesday,2023-02-01T10:57:00Z,Regular,510,9
Wednesday,2023-02-01T11:42:00Z,Regular,504,5
Wednesday,2023-02-01T11:53:00Z,Regular,505,9
Wednesday,2023-02-01T11:59:00Z,Regular,511,9
Wednesday,2023-02-01T12:05:00Z,Regular,501,20
Wednesday,2023-02-01T12:06:00Z,Regular,510,6
Wednesday,2023-02-01T12:23:00Z,Regular,504,5
Wednesday,2023-02-01T12:28:00Z,Regular,510,6
Wednesday,2023-02-01T12:49:00Z,Regular,510,11
Wednesday,2023-02-01T12:57:00Z,Regular,510,10
Wednesday,2023-02-01T13:17:00Z,Regular,510,10
Wednesday,2023-02-01T13:18:00Z,Regular,510,10
Wednesday,2023-02-01T15:34:00Z,Regular,506,9
Wednesday,2023-02-02T00:05:00Z,Regular,501,6
Wednesday,2023-02-02T00:43:00Z,Regular,505,8
Wednesday,2023-02-02T01:03:00Z,Regular,506,65
Wednesday,2023-02-02T01:59:00Z,Regular,501,29
Wednesday,2023-02-02T02:39:00Z,Regular,501,10
Wednesday,2023-02-02T02:49:00Z,Regular,505,8
Wednesday,2023-02-02T03:56:00Z,Regular,501,10
Wednesday,2023-02-02T04:55:00Z,Regular,505,10
Wednesday,2023-02-01T05:25:00Z,Regular,504,5
Wednesday,2023-02-01T06:04:00Z,Night,301,10
Wednesday,2023-02-01T06:36:00Z,Regular,506,15
Thursday,2023-02-02T09:50:00Z,Regular,510,6
Thursday,2023-02-02T10:14:00Z,Regular,510,10
Thursday,2023-02-02T10:34:00Z,Regular,510,9
